Task ID,Message Type,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Req. Header,Size Req. Body,Size Resp. Header,Size Resp. Body,Highest Alert,State,Payloads
2930,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/blonde,200,OK,272,722,0,566,3156,,,[blonde]
2922,Fuzzed,Wed Oct 30 08:07:55 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/pantyhose,200,OK,552,725,0,566,3156,,,[pantyhose]
2931,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/Servers,200,OK,256,723,0,566,3156,,,[Servers]
2934,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/ia,200,OK,264,718,0,566,3156,,Reflected,[ia]
2925,Fuzzed,Wed Oct 30 08:07:55 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/Mail,200,OK,554,720,0,566,3156,,,[Mail]
2926,Fuzzed,Wed Oct 30 08:07:55 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/mast,200,OK,557,720,0,566,3156,,,[mast]
2938,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/recruitment,200,OK,256,727,0,566,3156,,,[recruitment]
2937,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/intranet,200,OK,270,724,0,566,3156,,,[intranet]
2939,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/passport,200,OK,263,724,0,566,3156,,,[passport]
2928,Fuzzed,Wed Oct 30 08:07:55 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/index_12,200,OK,552,724,0,566,3156,,,[index_12]
2929,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/oral,200,OK,552,720,0,566,3156,,,[oral]
2940,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/updated,200,OK,272,723,0,566,3156,,,[updated]
2942,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/icon_home,200,OK,269,725,0,566,3156,,,[icon_home]
2933,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/index_09,200,OK,547,724,0,566,3156,,,[index_09]
2935,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/nero,200,OK,589,720,0,566,3156,,,[nero]
2944,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/post_old,200,OK,271,724,0,566,3156,,,[post_old]
2946,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/sco,200,OK,256,719,0,566,3156,,,[sco]
2945,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/go_button,200,OK,275,725,0,566,3156,,,[go_button]
2947,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/nph-traceroute,200,OK,272,730,0,566,3156,,,[nph-traceroute]
2950,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/image2,200,OK,268,722,0,566,3156,,,[image2]
2941,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/userinfo,200,OK,537,724,0,566,3156,,,[userinfo]
2951,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/lat,200,OK,270,719,0,566,3156,,Reflected,[lat]
2953,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1436,200,OK,262,720,0,566,3156,,,[1436]
2943,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/valid-rss,200,OK,541,725,0,566,3156,,,[valid-rss]
2955,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1265,200,OK,274,720,0,566,3156,,,[1265]
2957,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/716,200,OK,273,719,0,566,3156,,,[716]
2870,Fuzzed,Wed Oct 30 08:07:54 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/set,200,OK,2861,719,0,566,3156,,Reflected,[set]
2958,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/469,200,OK,273,719,0,566,3156,,,[469]
2959,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1714,200,OK,268,720,0,566,3156,,,[1714]
2961,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1701,200,OK,268,720,0,566,3156,,,[1701]
2962,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1114,200,OK,260,720,0,566,3156,,,[1114]
2952,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1472,200,OK,554,720,0,566,3156,,,[1472]
2963,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1526,200,OK,259,720,0,566,3156,,,[1526]
2954,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1522,200,OK,546,720,0,566,3156,,,[1522]
2932,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/index_13,200,OK,1165,724,0,566,3156,,,[index_13]
2956,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1465,200,OK,538,720,0,566,3156,,,[1465]
2960,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1092,200,OK,537,720,0,566,3156,,,[1092]
2949,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/graphs,200,OK,893,722,0,566,3156,,,[graphs]
2964,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/657,200,OK,567,719,0,566,3156,,,[657]
2948,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/complaint,200,OK,1020,725,0,566,3156,,,[complaint]
2965,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1300,200,OK,571,720,0,566,3156,,,[1300]
2967,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/398,200,OK,566,719,0,566,3156,,,[398]
2969,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1332,200,OK,551,720,0,566,3156,,,[1332]
2968,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/ro,200,OK,563,718,0,566,3156,,Reflected,[ro]
2970,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/past,200,OK,553,720,0,566,3156,,,[past]
2972,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/eval,200,OK,555,720,0,566,3156,,Reflected,[eval]
2971,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/viewer,200,OK,564,722,0,566,3156,,,[viewer]
2974,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/bo,200,OK,559,718,0,566,3156,,Reflected,[bo]
2978,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/lt,200,OK,291,718,0,566,3156,,Reflected,[lt]
2975,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/mailing,200,OK,555,723,0,566,3156,,,[mailing]
2936,Fuzzed,Wed Oct 30 08:07:56 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/l1,200,OK,1714,718,0,566,3156,,,[l1]
2981,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/389,200,OK,271,719,0,566,3156,,,[389]
2976,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/centers,200,OK,549,723,0,566,3156,,,[centers]
2982,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/internal,200,OK,269,724,0,566,3156,,,[internal]
2984,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/snapshot,200,OK,271,724,0,566,3156,,,[snapshot]
2986,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/cities,200,OK,273,722,0,566,3156,,,[cities]
2977,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/universal,200,OK,558,725,0,566,3156,,,[universal]
2966,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1117,200,OK,1006,720,0,566,3156,,,[1117]
2988,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/bot,200,OK,273,719,0,566,3156,,,[bot]
2980,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1620,200,OK,551,720,0,566,3156,,,[1620]
2983,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/agb,200,OK,545,719,0,566,3156,,,[agb]
2985,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/cats,200,OK,557,720,0,566,3156,,,[cats]
2973,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/bguide,200,OK,1182,722,0,566,3156,,,[bguide]
2989,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1717,200,OK,536,720,0,566,3156,,,[1717]
2991,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1992,200,OK,564,720,0,566,3156,,,[1992]
2992,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/index_files,200,OK,557,727,0,566,3156,,,[index_files]
2993,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/fish,200,OK,572,720,0,566,3156,,,[fish]
2994,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/utils,200,OK,560,721,0,566,3156,,,[utils]
2995,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/528,200,OK,575,719,0,566,3156,,,[528]
2996,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/442,200,OK,559,719,0,566,3156,,,[442]
2997,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/374,200,OK,563,719,0,566,3156,,,[374]
2979,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/nic,200,OK,1070,719,0,566,3156,,,[nic]
2998,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/720,200,OK,564,719,0,566,3156,,,[720]
2990,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/department,200,OK,790,726,0,566,3156,,,[department]
2999,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/368,200,OK,554,719,0,566,3156,,,[368]
3006,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/scat,200,OK,270,720,0,566,3156,,,[scat]
3000,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/458,200,OK,568,719,0,566,3156,,,[458]
3001,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/binaries,200,OK,542,724,0,566,3156,,,[binaries]
2987,Fuzzed,Wed Oct 30 08:07:57 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/hackers,200,OK,1021,723,0,566,3156,,,[hackers]
3002,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/speaker,200,OK,555,723,0,566,3156,,,[speaker]
3003,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/smileys,200,OK,557,723,0,566,3156,,,[smileys]
3004,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/launch,200,OK,547,722,0,566,3156,,,[launch]
3005,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/bbc,200,OK,535,719,0,566,3156,,,[bbc]
3016,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/Pets,200,OK,267,720,0,566,3156,,,[Pets]
3007,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/newsfeed,200,OK,540,724,0,566,3156,,,[newsfeed]
3008,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/factsheets,200,OK,571,726,0,566,3156,,,[factsheets]
3010,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/americas,200,OK,562,724,0,566,3156,,,[americas]
3012,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/RSA-336x280,200,OK,554,727,0,566,3156,,,[RSA-336x280]
3014,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/icom,200,OK,553,720,0,566,3156,,,[icom]
3015,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/lipitor,200,OK,551,723,0,566,3156,,,[lipitor]
3017,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/Autos,200,OK,539,721,0,566,3156,,,[Autos]
3020,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/Sitemap,200,OK,554,723,0,566,3156,,,[Sitemap]
3022,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1394,200,OK,536,720,0,566,3156,,,[1394]
3021,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/rssfeeds,200,OK,567,724,0,566,3156,,,[rssfeeds]
3024,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/warranty,200,OK,556,724,0,566,3156,,,[warranty]
3023,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/bottom_right,200,OK,564,728,0,566,3156,,,[bottom_right]
3011,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/pod,200,OK,1021,719,0,566,3156,,,[pod]
3025,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/s3,200,OK,568,718,0,566,3156,,,[s3]
3009,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/ml,200,OK,1186,718,0,566,3156,,Reflected,[ml]
3027,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1610,200,OK,570,720,0,566,3156,,,[1610]
3019,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/pgpkey,200,OK,874,722,0,566,3156,,,[pgpkey]
3028,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/514,200,OK,574,719,0,566,3156,,,[514]
3030,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/553,200,OK,552,719,0,566,3156,,,[553]
3029,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1498,200,OK,565,720,0,566,3156,,,[1498]
3018,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/Wireless,200,OK,1169,724,0,566,3156,,,[Wireless]
3013,Fuzzed,Wed Oct 30 08:07:58 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/20061208,200,OK,1308,724,0,566,3156,,,[20061208]
3031,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/664,200,OK,553,719,0,566,3156,,,[664]
3040,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/271,200,OK,265,719,0,566,3156,,,[271]
3032,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/517,200,OK,553,719,0,566,3156,,,[517]
3041,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1464,200,OK,274,720,0,566,3156,,,[1464]
3033,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1090,200,OK,564,720,0,566,3156,,,[1090]
3034,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/468,200,OK,556,719,0,566,3156,,,[468]
3035,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/454,200,OK,564,719,0,566,3156,,,[454]
3036,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/387,200,OK,558,719,0,566,3156,,,[387]
3026,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/study,200,OK,1027,721,0,566,3156,,,[study]
3044,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/435,200,OK,259,719,0,566,3156,,,[435]
3037,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/366,200,OK,567,719,0,566,3156,,,[366]
3038,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/362,200,OK,546,719,0,566,3156,,,[362]
3039,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/358,200,OK,554,719,0,566,3156,,,[358]
3051,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/publishing,200,OK,265,726,0,566,3156,,,[publishing]
3042,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1213,200,OK,553,720,0,566,3156,,,[1213]
3052,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/loan,200,OK,268,720,0,566,3156,,,[loan]
3043,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1509,200,OK,569,720,0,566,3156,,,[1509]
3056,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/003,200,OK,271,719,0,566,3156,,,[003]
3046,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/imprint,200,OK,539,723,0,566,3156,,,[imprint]
3058,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/w3c,200,OK,274,719,0,566,3156,,,[w3c]
3048,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/newsarchive,200,OK,537,727,0,566,3156,,,[newsarchive]
3053,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/certificate,200,OK,458,727,0,566,3156,,,[certificate]
3047,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/480,200,OK,590,719,0,566,3156,,,[480]
3045,Fuzzed,Wed Oct 30 08:07:59 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/colocation,200,OK,693,726,0,566,3156,,,[colocation]
3059,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1613,200,OK,261,720,0,566,3156,,,[1613]
3050,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/rsa,200,OK,553,719,0,566,3156,,,[rsa]
3060,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/frameset,200,OK,261,724,0,566,3156,,,[frameset]
3049,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/sep,200,OK,570,719,0,566,3156,,,[sep]
3061,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/customize,200,OK,268,725,0,566,3156,,,[customize]
3062,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/david,200,OK,270,721,0,566,3156,,,[david]
3064,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/constitution,200,OK,256,728,0,566,3156,,,[constitution]
3065,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1073,200,OK,273,720,0,566,3156,,,[1073]
3066,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/ls,200,OK,257,718,0,566,3156,,,[ls]
3054,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/mailing-lists,200,OK,723,729,0,566,3156,,,[mailing-lists]
3068,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/studies,200,OK,269,723,0,566,3156,,,[studies]
3070,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1623,200,OK,261,720,0,566,3156,,,[1623]
3072,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/728,200,OK,259,719,0,566,3156,,,[728]
3071,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1611,200,OK,271,720,0,566,3156,,,[1611]
3075,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/views,200,OK,271,721,0,566,3156,,,[views]
3063,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/recreation,200,OK,553,726,0,566,3156,,,[recreation]
3078,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/publisher,200,OK,255,725,0,566,3156,,,[publisher]
3077,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1115,200,OK,272,720,0,566,3156,,,[1115]
3069,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1764,200,OK,490,720,0,566,3156,,,[1764]
3082,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/howtos,200,OK,259,722,0,566,3156,,,[howtos]
3083,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/person,200,OK,270,722,0,566,3156,,,[person]
3073,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1028,200,OK,556,720,0,566,3156,,,[1028]
3084,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/reading,200,OK,271,723,0,566,3156,,,[reading]
3074,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/slideshows,200,OK,574,726,0,566,3156,,,[slideshows]
3076,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/1027,200,OK,561,720,0,566,3156,,,[1027]
3086,Fuzzed,Wed Oct 30 08:08:01 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/globe,200,OK,257,721,0,566,3156,,,[globe]
3089,Fuzzed,Wed Oct 30 08:08:01 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/tax,200,OK,261,719,0,566,3156,,,[tax]
3057,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/smiley,200,OK,1180,722,0,566,3156,,,[smiley]
3081,Fuzzed,Wed Oct 30 08:08:00 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/cyber,200,OK,541,721,0,566,3156,,,[cyber]
3091,Fuzzed,Wed Oct 30 08:08:01 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/clips,200,OK,271,721,0,566,3156,,,[clips]
3092,Fuzzed,Wed Oct 30 08:08:01 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/teams,200,OK,271,721,0,566,3156,,,[teams]
3093,Fuzzed,Wed Oct 30 08:08:01 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/20061212,200,OK,267,724,0,566,3156,,,[20061212]
3085,Fuzzed,Wed Oct 30 08:08:01 NPT 2024,GET,https://publicsafety.ring.com/sign_in?redirect=/medium,200,OK,553,722,0,566,3156,,,[medium]
